结算时间(AEST),州/区域代码,电价(AUD$/MWh)
2024/12/08 18:40:00,NSW1,871.31
2024/12/08 18:45:00,NSW1,325.45
2024/12/08 18:50:00,NSW1,438.89
2024/12/08 18:55:00,NSW1,39.06
2024/12/08 19:00:00,NSW1,44.89
2024/12/08 19:05:00,NSW1,20.56
2024/12/08 19:10:00,NSW1,1.43
2024/12/08 19:15:00,NSW1,-528.18
2024/12/08 19:20:00,NSW1,44.9
2024/12/08 19:25:00,NSW1,107.83
2024/12/08 19:30:00,NSW1,101.87
2024/12/08 19:35:00,NSW1,139.69
2024/12/08 19:40:00,NSW1,153.75
2024/12/08 19:45:00,NSW1,155.6
2024/12/08 19:50:00,NSW1,165.38
2024/12/08 19:55:00,NSW1,161.68
2024/12/08 20:00:00,NSW1,155.54
2024/12/08 20:05:00,NSW1,178.72
2024/12/08 20:10:00,NSW1,141.54
2024/12/08 20:15:00,NSW1,156.82
2024/12/08 20:20:00,NSW1,152.52
2024/12/08 20:25:00,NSW1,156.87
2024/12/08 20:30:00,NSW1,156.16
2024/12/08 20:35:00,NSW1,155.33
2024/12/08 20:40:00,NSW1,157.58
2024/12/08 20:45:00,NSW1,156.21
2024/12/08 20:50:00,NSW1,146.63
2024/12/08 20:55:00,NSW1,147.83
2024/12/08 21:00:00,NSW1,149.07
2024/12/08 21:05:00,NSW1,154.42
2024/12/08 21:10:00,NSW1,157.57
2024/12/08 21:15:00,NSW1,154.59
2024/12/08 21:20:00,NSW1,158.17
2024/12/08 21:25:00,NSW1,155.67
2024/12/08 21:30:00,NSW1,154.29
2024/12/08 21:35:00,NSW1,184.88
2024/12/08 21:40:00,NSW1,189.98
2024/12/08 21:45:00,NSW1,158.25
2024/12/08 21:50:00,NSW1,160.04
2024/12/08 21:55:00,NSW1,156.63
2024/12/08 22:00:00,NSW1,158.16
2024/12/08 22:05:00,NSW1,177.74
2024/12/08 22:10:00,NSW1,158.49
2024/12/08 22:15:00,NSW1,188.16
2024/12/08 22:20:00,NSW1,163.21
2024/12/08 22:25:00,NSW1,162.17
2024/12/08 22:30:00,NSW1,165.67
2024/12/08 22:35:00,NSW1,162.61
2024/12/08 22:40:00,NSW1,162.44
2024/12/08 22:45:00,NSW1,158.41
2024/12/08 22:50:00,NSW1,154.34
2024/12/08 22:55:00,NSW1,158.95
2024/12/08 23:00:00,NSW1,152.14
2024/12/08 23:05:00,NSW1,157.55
2024/12/08 23:10:00,NSW1,152.16
2024/12/08 23:15:00,NSW1,157.46
2024/12/08 23:20:00,NSW1,153.27
2024/12/08 23:25:00,NSW1,158.5
2024/12/08 23:30:00,NSW1,171.17
2024/12/08 23:35:00,NSW1,171.13
2024/12/08 23:40:00,NSW1,193.64
2024/12/08 23:45:00,NSW1,178.04
2024/12/08 23:50:00,NSW1,189.53
2024/12/08 23:55:00,NSW1,169.43
2024/12/09 00:00:00,NSW1,173.05
2024/12/09 00:05:00,NSW1,175.3
2024/12/09 00:10:00,NSW1,176.34
2024/12/09 00:15:00,NSW1,192.55
2024/12/09 00:20:00,NSW1,172.83
2024/12/09 00:25:00,NSW1,188.06
2024/12/09 00:30:00,NSW1,186.46
2024/12/09 00:35:00,NSW1,193.58
2024/12/09 00:40:00,NSW1,185.08
2024/12/09 00:45:00,NSW1,194.81
2024/12/09 00:50:00,NSW1,180.62
2024/12/09 00:55:00,NSW1,168.97
2024/12/09 01:00:00,NSW1,165.05
2024/12/09 01:05:00,NSW1,166.28
2024/12/09 01:10:00,NSW1,164.92
2024/12/09 01:15:00,NSW1,165.21
2024/12/09 01:20:00,NSW1,159.41
2024/12/09 01:25:00,NSW1,144.87
2024/12/09 01:30:00,NSW1,164.1
2024/12/09 01:35:00,NSW1,162.69
2024/12/09 01:40:00,NSW1,186.54
2024/12/09 01:45:00,NSW1,162.54
2024/12/09 01:50:00,NSW1,163.86
2024/12/09 01:55:00,NSW1,164.24
2024/12/09 02:00:00,NSW1,176.6
2024/12/09 02:05:00,NSW1,161.07
2024/12/09 02:10:00,NSW1,135.98
2024/12/09 02:15:00,NSW1,138.53
2024/12/09 02:20:00,NSW1,138.5
2024/12/09 02:25:00,NSW1,177.49
2024/12/09 02:30:00,NSW1,162.15
2024/12/09 02:35:00,NSW1,164.64
2024/12/09 02:40:00,NSW1,131.67
2024/12/09 02:45:00,NSW1,136.29
2024/12/09 02:50:00,NSW1,134.82
2024/12/09 02:55:00,NSW1,169.9
2024/12/09 03:00:00,NSW1,169.98
2024/12/09 03:05:00,NSW1,130.05
2024/12/09 03:10:00,NSW1,172.22
2024/12/09 03:15:00,NSW1,130.79
2024/12/09 03:20:00,NSW1,178.1
2024/12/09 03:25:00,NSW1,133.36
2024/12/09 03:30:00,NSW1,177.65
2024/12/09 03:35:00,NSW1,138.62
2024/12/09 03:40:00,NSW1,166.07
2024/12/09 03:45:00,NSW1,168.94
2024/12/09 03:50:00,NSW1,167.61
2024/12/09 03:55:00,NSW1,165.05
2024/12/09 04:00:00,NSW1,186.25
2024/12/09 04:05:00,NSW1,175.77
2024/12/09 04:10:00,NSW1,182.59
2024/12/09 04:15:00,NSW1,184.54
2024/12/09 04:20:00,NSW1,180.95
2024/12/09 04:25:00,NSW1,170.41
2024/12/09 04:30:00,NSW1,192.66
2024/12/09 04:35:00,NSW1,191.42
2024/12/09 04:40:00,NSW1,170.5
2024/12/09 04:45:00,NSW1,171.72
2024/12/09 04:50:00,NSW1,173.05
2024/12/09 04:55:00,NSW1,170.21
2024/12/09 05:00:00,NSW1,194.46
2024/12/09 05:05:00,NSW1,180.34
2024/12/09 05:10:00,NSW1,197.87
2024/12/09 05:15:00,NSW1,194.55
2024/12/09 05:20:00,NSW1,198.72
2024/12/09 05:25:00,NSW1,196.22
2024/12/09 05:30:00,NSW1,182.02
2024/12/09 05:35:00,NSW1,184.13
2024/12/09 05:40:00,NSW1,146.37
2024/12/09 05:45:00,NSW1,156.69
2024/12/09 05:50:00,NSW1,148.0
2024/12/09 05:55:00,NSW1,150.02
2024/12/09 06:00:00,NSW1,135.08
2024/12/09 06:05:00,NSW1,106.05
2024/12/09 06:10:00,NSW1,149.74
2024/12/09 06:15:00,NSW1,149.06
2024/12/09 06:20:00,NSW1,119.96
2024/12/09 06:25:00,NSW1,109.13
2024/12/09 06:30:00,NSW1,97.25
2024/12/09 06:35:00,NSW1,104.5
2024/12/09 06:40:00,NSW1,108.89
2024/12/09 06:45:00,NSW1,102.44
2024/12/09 06:50:00,NSW1,115.91
2024/12/09 06:55:00,NSW1,76.0
2024/12/09 07:00:00,NSW1,76.0
2024/12/09 07:05:00,NSW1,145.34
2024/12/09 07:10:00,NSW1,159.24
2024/12/09 07:15:00,NSW1,285.54
2024/12/09 07:20:00,NSW1,141.2
2024/12/09 07:25:00,NSW1,162.68
2024/12/09 07:30:00,NSW1,261.76
2024/12/09 07:35:00,NSW1,141.82
2024/12/09 07:40:00,NSW1,103.84
2024/12/09 07:45:00,NSW1,102.56
2024/12/09 07:50:00,NSW1,97.21
2024/12/09 07:55:00,NSW1,107.62
2024/12/09 08:00:00,NSW1,104.58
2024/12/09 08:05:00,NSW1,116.11
2024/12/09 08:10:00,NSW1,115.92
2024/12/09 08:15:00,NSW1,113.72
2024/12/09 08:20:00,NSW1,130.33
2024/12/09 08:25:00,NSW1,151.76
2024/12/09 08:30:00,NSW1,152.14
2024/12/09 08:35:00,NSW1,126.71
2024/12/09 08:40:00,NSW1,112.72
2024/12/09 08:45:00,NSW1,110.72
2024/12/09 08:50:00,NSW1,107.61
2024/12/09 08:55:00,NSW1,105.74
2024/12/09 09:00:00,NSW1,104.41
2024/12/09 09:05:00,NSW1,105.74
2024/12/09 09:10:00,NSW1,106.32
2024/12/09 09:15:00,NSW1,108.31
2024/12/09 09:20:00,NSW1,105.96
2024/12/09 09:25:00,NSW1,104.54
2024/12/09 09:30:00,NSW1,103.7
2024/12/09 09:35:00,NSW1,96.31
2024/12/09 09:40:00,NSW1,102.3
2024/12/09 09:45:00,NSW1,103.99
2024/12/09 09:50:00,NSW1,105.74
2024/12/09 09:55:00,NSW1,77.35
2024/12/09 10:00:00,NSW1,76.72
2024/12/09 10:05:00,NSW1,87.24
2024/12/09 10:10:00,NSW1,110.17
2024/12/09 10:15:00,NSW1,105.74
2024/12/09 10:20:00,NSW1,105.74
2024/12/09 10:25:00,NSW1,105.74
2024/12/09 10:30:00,NSW1,80.58
2024/12/09 10:35:00,NSW1,110.02
2024/12/09 10:40:00,NSW1,92.53
2024/12/09 10:45:00,NSW1,106.23
2024/12/09 10:50:00,NSW1,98.11
2024/12/09 10:55:00,NSW1,104.5
2024/12/09 11:00:00,NSW1,109.23
2024/12/09 11:05:00,NSW1,115.78
2024/12/09 11:10:00,NSW1,150.01
2024/12/09 11:15:00,NSW1,112.74
2024/12/09 11:20:00,NSW1,11.5
2024/12/09 11:25:00,NSW1,76.0
2024/12/09 11:30:00,NSW1,76.05
2024/12/09 11:35:00,NSW1,110.02
2024/12/09 11:40:00,NSW1,78.44
2024/12/09 11:45:00,NSW1,77.96
2024/12/09 11:50:00,NSW1,69.86
2024/12/09 11:55:00,NSW1,76.72
2024/12/09 12:00:00,NSW1,69.3
2024/12/09 12:05:00,NSW1,69.72
2024/12/09 12:10:00,NSW1,-16.72
2024/12/09 12:15:00,NSW1,-14.69
2024/12/09 12:20:00,NSW1,0.25
2024/12/09 12:25:00,NSW1,105.74
2024/12/09 12:30:00,NSW1,104.5
2024/12/09 12:35:00,NSW1,76.0
2024/12/09 12:40:00,NSW1,11.2
2024/12/09 12:45:00,NSW1,78.94
2024/12/09 12:50:00,NSW1,33.03
2024/12/09 12:55:00,NSW1,88.04
2024/12/09 13:00:00,NSW1,76.72
2024/12/09 13:05:00,NSW1,76.0
2024/12/09 13:10:00,NSW1,88.59
2024/12/09 13:15:00,NSW1,98.32
2024/12/09 13:20:00,NSW1,274.53
2024/12/09 13:25:00,NSW1,181.38
2024/12/09 13:30:00,NSW1,89.87
2024/12/09 13:35:00,NSW1,80.72
2024/12/09 13:40:00,NSW1,14.94
2024/12/09 13:45:00,NSW1,-16.18
2024/12/09 13:50:00,NSW1,-15.82
2024/12/09 13:55:00,NSW1,0.0
2024/12/09 14:00:00,NSW1,29.82
2024/12/09 14:05:00,NSW1,76.0
2024/12/09 14:10:00,NSW1,48.32
2024/12/09 14:15:00,NSW1,37.02
2024/12/09 14:20:00,NSW1,113.9
2024/12/09 14:25:00,NSW1,161.87
2024/12/09 14:30:00,NSW1,256.21
2024/12/09 14:35:00,NSW1,461.14
2024/12/09 14:40:00,NSW1,1071.59
2024/12/09 14:45:00,NSW1,20.0
2024/12/09 14:50:00,NSW1,193.96
2024/12/09 14:55:00,NSW1,171.45
2024/12/09 15:00:00,NSW1,152.46
2024/12/09 15:05:00,NSW1,173.06
2024/12/09 15:10:00,NSW1,72.73
2024/12/09 15:15:00,NSW1,47.98
2024/12/09 15:20:00,NSW1,58.8
2024/12/09 15:25:00,NSW1,125.17
2024/12/09 15:30:00,NSW1,218.99
2024/12/09 15:35:00,NSW1,86.24
2024/12/09 15:40:00,NSW1,66.42
2024/12/09 15:45:00,NSW1,66.38
2024/12/09 15:50:00,NSW1,46.81
2024/12/09 15:55:00,NSW1,-30.0
2024/12/09 16:00:00,NSW1,3.74
2024/12/09 16:05:00,NSW1,79.16
2024/12/09 16:10:00,NSW1,92.35
2024/12/09 16:15:00,NSW1,85.17
2024/12/09 16:20:00,NSW1,94.5
2024/12/09 16:25:00,NSW1,95.47
2024/12/09 16:30:00,NSW1,109.54
2024/12/09 16:35:00,NSW1,20.48
2024/12/09 16:40:00,NSW1,106.01
2024/12/09 16:45:00,NSW1,158.72
2024/12/09 16:50:00,NSW1,307.72
2024/12/09 16:55:00,NSW1,228.19
2024/12/09 17:00:00,NSW1,236.59
2024/12/09 17:05:00,NSW1,230.71
2024/12/09 17:10:00,NSW1,213.45
2024/12/09 17:15:00,NSW1,252.89
2024/12/09 17:20:00,NSW1,219.44
2024/12/09 17:25:00,NSW1,325.05
2024/12/09 17:30:00,NSW1,325.05
2024/12/09 17:35:00,NSW1,20.63
2024/12/09 17:40:00,NSW1,152.86
2024/12/09 17:45:00,NSW1,180.28
2024/12/09 17:50:00,NSW1,169.75
2024/12/09 17:55:00,NSW1,166.63
2024/12/09 18:00:00,NSW1,122.89
2024/12/09 18:05:00,NSW1,149.48
2024/12/09 18:10:00,NSW1,240.44
2024/12/09 18:15:00,NSW1,221.18
2024/12/09 18:20:00,NSW1,227.71
2024/12/09 18:25:00,NSW1,246.54
2024/12/09 18:30:00,NSW1,235.33
2024/12/09 18:35:00,NSW1,247.16
2024/12/09 18:40:00,NSW1,247.27
2024/12/09 18:45:00,NSW1,194.46
2024/12/09 18:50:00,NSW1,281.61
2024/12/09 18:55:00,NSW1,194.84
2024/12/09 19:00:00,NSW1,289.84
2024/12/09 19:05:00,NSW1,147.88
2024/12/09 19:10:00,NSW1,248.88
2024/12/09 19:15:00,NSW1,205.16
2024/12/09 19:20:00,NSW1,254.88
2024/12/09 19:25:00,NSW1,192.3
2024/12/09 19:30:00,NSW1,171.33
2024/12/09 19:35:00,NSW1,210.39
2024/12/09 19:40:00,NSW1,210.91
2024/12/09 19:45:00,NSW1,254.88
2024/12/09 19:50:00,NSW1,207.65
2024/12/09 19:55:00,NSW1,254.88
2024/12/09 20:00:00,NSW1,250.24
2024/12/09 20:05:00,NSW1,189.34
2024/12/09 20:10:00,NSW1,192.79
2024/12/09 20:15:00,NSW1,195.49
2024/12/09 20:20:00,NSW1,194.39
2024/12/09 20:25:00,NSW1,207.11
2024/12/09 20:30:00,NSW1,182.7
2024/12/09 20:35:00,NSW1,196.7
2024/12/09 20:40:00,NSW1,167.8
2024/12/09 20:45:00,NSW1,196.7
2024/12/09 20:50:00,NSW1,169.31
2024/12/09 20:55:00,NSW1,159.0
2024/12/09 21:00:00,NSW1,159.14
2024/12/09 21:05:00,NSW1,195.55
2024/12/09 21:10:00,NSW1,242.46
2024/12/09 21:15:00,NSW1,270.07
2024/12/09 21:20:00,NSW1,206.61
2024/12/09 21:25:00,NSW1,230.7
2024/12/09 21:30:00,NSW1,229.39
2024/12/09 21:35:00,NSW1,198.27
2024/12/09 21:40:00,NSW1,203.03
2024/12/09 21:45:00,NSW1,167.07
2024/12/09 21:50:00,NSW1,167.52
2024/12/09 21:55:00,NSW1,157.35
2024/12/09 22:00:00,NSW1,150.01
2024/12/09 22:05:00,NSW1,157.96
2024/12/09 22:10:00,NSW1,179.08
2024/12/09 22:15:00,NSW1,178.2
2024/12/09 22:20:00,NSW1,177.9
2024/12/09 22:25:00,NSW1,162.92
2024/12/09 22:30:00,NSW1,160.08
2024/12/09 22:35:00,NSW1,128.78
2024/12/09 22:40:00,NSW1,150.01
2024/12/09 22:45:00,NSW1,150.01
2024/12/09 22:50:00,NSW1,150.01
2024/12/09 22:55:00,NSW1,131.91
2024/12/09 23:00:00,NSW1,150.01
2024/12/09 23:05:00,NSW1,129.99
2024/12/09 23:10:00,NSW1,199.84
2024/12/09 23:15:00,NSW1,156.89
2024/12/09 23:20:00,NSW1,150.01
2024/12/09 23:25:00,NSW1,156.03
2024/12/09 23:30:00,NSW1,163.5
2024/12/09 23:35:00,NSW1,164.26
2024/12/09 23:40:00,NSW1,156.13
2024/12/09 23:45:00,NSW1,150.01
2024/12/09 23:50:00,NSW1,150.01
2024/12/09 23:55:00,NSW1,150.01
2024/12/10 00:00:00,NSW1,130.94
2024/12/10 00:05:00,NSW1,163.72
2024/12/10 00:10:00,NSW1,137.82
2024/12/10 00:15:00,NSW1,135.48
2024/12/10 00:20:00,NSW1,131.24
2024/12/10 00:25:00,NSW1,150.34
2024/12/10 00:30:00,NSW1,131.57
2024/12/10 00:35:00,NSW1,133.32
2024/12/10 00:40:00,NSW1,149.41
2024/12/10 00:45:00,NSW1,132.73
2024/12/10 00:50:00,NSW1,159.8
2024/12/10 00:55:00,NSW1,157.67
2024/12/10 01:00:00,NSW1,145.2
2024/12/10 01:05:00,NSW1,145.77
2024/12/10 01:10:00,NSW1,178.98
2024/12/10 01:15:00,NSW1,153.8
2024/12/10 01:20:00,NSW1,156.34
2024/12/10 01:25:00,NSW1,166.54
2024/12/10 01:30:00,NSW1,159.03
2024/12/10 01:35:00,NSW1,127.58
2024/12/10 01:40:00,NSW1,128.02
2024/12/10 01:45:00,NSW1,131.85
2024/12/10 01:50:00,NSW1,131.99
2024/12/10 01:55:00,NSW1,130.34
2024/12/10 02:00:00,NSW1,145.2
2024/12/10 02:05:00,NSW1,166.55
2024/12/10 02:10:00,NSW1,137.2
2024/12/10 02:15:00,NSW1,148.83
2024/12/10 02:20:00,NSW1,136.27
2024/12/10 02:25:00,NSW1,122.84
2024/12/10 02:30:00,NSW1,136.67
2024/12/10 02:35:00,NSW1,136.26
2024/12/10 02:40:00,NSW1,136.37
2024/12/10 02:45:00,NSW1,134.75
2024/12/10 02:50:00,NSW1,134.72
2024/12/10 02:55:00,NSW1,138.31
2024/12/10 03:00:00,NSW1,135.7
2024/12/10 03:05:00,NSW1,134.01
2024/12/10 03:10:00,NSW1,164.29
2024/12/10 03:15:00,NSW1,165.62
2024/12/10 03:20:00,NSW1,165.81
2024/12/10 03:25:00,NSW1,138.84
2024/12/10 03:30:00,NSW1,167.17
2024/12/10 03:35:00,NSW1,165.76
2024/12/10 03:40:00,NSW1,166.04
2024/12/10 03:45:00,NSW1,167.08
2024/12/10 03:50:00,NSW1,168.39
2024/12/10 03:55:00,NSW1,167.26
2024/12/10 04:00:00,NSW1,169.86
2024/12/10 04:05:00,NSW1,172.72
2024/12/10 04:10:00,NSW1,188.6
2024/12/10 04:15:00,NSW1,198.47
2024/12/10 04:20:00,NSW1,198.47
2024/12/10 04:25:00,NSW1,175.68
2024/12/10 04:30:00,NSW1,184.07
2024/12/10 04:35:00,NSW1,175.69
2024/12/10 04:40:00,NSW1,171.31
2024/12/10 04:45:00,NSW1,172.65
2024/12/10 04:50:00,NSW1,175.5
2024/12/10 04:55:00,NSW1,178.26
2024/12/10 05:00:00,NSW1,206.99
2024/12/10 05:05:00,NSW1,179.43
2024/12/10 05:10:00,NSW1,224.96
2024/12/10 05:15:00,NSW1,251.89
2024/12/10 05:20:00,NSW1,281.43
2024/12/10 05:25:00,NSW1,250.19
2024/12/10 05:30:00,NSW1,248.53
2024/12/10 05:35:00,NSW1,156.37
2024/12/10 05:40:00,NSW1,155.57
2024/12/10 05:45:00,NSW1,150.01
2024/12/10 05:50:00,NSW1,145.7
2024/12/10 05:55:00,NSW1,147.71
2024/12/10 06:00:00,NSW1,143.91
2024/12/10 06:05:00,NSW1,138.95
2024/12/10 06:10:00,NSW1,144.6
2024/12/10 06:15:00,NSW1,139.38
2024/12/10 06:20:00,NSW1,113.1
2024/12/10 06:25:00,NSW1,108.89
2024/12/10 06:30:00,NSW1,106.57
2024/12/10 06:35:00,NSW1,110.76
2024/12/10 06:40:00,NSW1,110.82
2024/12/10 06:45:00,NSW1,111.65
2024/12/10 06:50:00,NSW1,105.74
2024/12/10 06:55:00,NSW1,105.74
2024/12/10 07:00:00,NSW1,105.74
2024/12/10 07:05:00,NSW1,102.61
2024/12/10 07:10:00,NSW1,105.74
2024/12/10 07:15:00,NSW1,105.12
2024/12/10 07:20:00,NSW1,93.17
2024/12/10 07:25:00,NSW1,84.06
2024/12/10 07:30:00,NSW1,84.24
2024/12/10 07:35:00,NSW1,84.39
2024/12/10 07:40:00,NSW1,70.93
2024/12/10 07:45:00,NSW1,86.66
2024/12/10 07:50:00,NSW1,68.94
2024/12/10 07:55:00,NSW1,87.76
2024/12/10 08:00:00,NSW1,70.58
2024/12/10 08:05:00,NSW1,76.72
2024/12/10 08:10:00,NSW1,76.99
2024/12/10 08:15:00,NSW1,75.92
2024/12/10 08:20:00,NSW1,85.9
2024/12/10 08:25:00,NSW1,68.5
2024/12/10 08:30:00,NSW1,70.19
2024/12/10 08:35:00,NSW1,22.41
2024/12/10 08:40:00,NSW1,76.72
2024/12/10 08:45:00,NSW1,76.72
2024/12/10 08:50:00,NSW1,22.13
2024/12/10 08:55:00,NSW1,54.95
2024/12/10 09:00:00,NSW1,10.88
2024/12/10 09:05:00,NSW1,14.51
2024/12/10 09:10:00,NSW1,14.68
2024/12/10 09:15:00,NSW1,14.79
2024/12/10 09:20:00,NSW1,-0.79
2024/12/10 09:25:00,NSW1,-2.0
2024/12/10 09:30:00,NSW1,-9.5
2024/12/10 09:35:00,NSW1,-23.81
2024/12/10 09:40:00,NSW1,-27.45
2024/12/10 09:45:00,NSW1,-28.2
2024/12/10 09:50:00,NSW1,-30.0
2024/12/10 09:55:00,NSW1,-30.0
2024/12/10 10:00:00,NSW1,-30.0
2024/12/10 10:05:00,NSW1,-9.5
2024/12/10 10:10:00,NSW1,6.75
2024/12/10 10:15:00,NSW1,31.39
2024/12/10 10:20:00,NSW1,-24.23
2024/12/10 10:25:00,NSW1,-4.61
2024/12/10 10:30:00,NSW1,27.49
2024/12/10 10:35:00,NSW1,56.98
2024/12/10 10:40:00,NSW1,69.02
2024/12/10 10:45:00,NSW1,66.63
2024/12/10 10:50:00,NSW1,-16.17
2024/12/10 10:55:00,NSW1,46.48
2024/12/10 11:00:00,NSW1,39.25
2024/12/10 11:05:00,NSW1,48.29
2024/12/10 11:10:00,NSW1,57.01
2024/12/10 11:15:00,NSW1,56.98
2024/12/10 11:20:00,NSW1,29.37
2024/12/10 11:25:00,NSW1,56.97
2024/12/10 11:30:00,NSW1,47.67
2024/12/10 11:35:00,NSW1,57.01
2024/12/10 11:40:00,NSW1,48.66
2024/12/10 11:45:00,NSW1,47.54
2024/12/10 11:50:00,NSW1,78.45
2024/12/10 11:55:00,NSW1,116.71
2024/12/10 12:00:00,NSW1,56.98
2024/12/10 12:05:00,NSW1,57.01
2024/12/10 12:10:00,NSW1,207.07
2024/12/10 12:15:00,NSW1,69.32
2024/12/10 12:20:00,NSW1,76.72
2024/12/10 12:25:00,NSW1,110.02
2024/12/10 12:30:00,NSW1,67.93
2024/12/10 12:35:00,NSW1,76.72
2024/12/10 12:40:00,NSW1,-25.01
2024/12/10 12:45:00,NSW1,95.68
2024/12/10 12:50:00,NSW1,150.01
2024/12/10 12:55:00,NSW1,76.72
2024/12/10 13:00:00,NSW1,68.59
2024/12/10 13:05:00,NSW1,0.0
2024/12/10 13:10:00,NSW1,76.71
2024/12/10 13:15:00,NSW1,80.0
2024/12/10 13:20:00,NSW1,80.0
2024/12/10 13:25:00,NSW1,80.0
2024/12/10 13:30:00,NSW1,143.35
2024/12/10 13:35:00,NSW1,0.0
2024/12/10 13:40:00,NSW1,76.34
2024/12/10 13:45:00,NSW1,80.0
2024/12/10 13:50:00,NSW1,76.72
2024/12/10 13:55:00,NSW1,14.5
2024/12/10 14:00:00,NSW1,70.51
2024/12/10 14:05:00,NSW1,-28.01
2024/12/10 14:10:00,NSW1,-33.0
2024/12/10 14:15:00,NSW1,-14.66
2024/12/10 14:20:00,NSW1,-33.0
2024/12/10 14:25:00,NSW1,-33.0
2024/12/10 14:30:00,NSW1,-26.73
2024/12/10 14:35:00,NSW1,-10.48
2024/12/10 14:40:00,NSW1,60.0
2024/12/10 14:45:00,NSW1,-13.11
2024/12/10 14:50:00,NSW1,60.0
2024/12/10 14:55:00,NSW1,58.07
2024/12/10 15:00:00,NSW1,23.35
2024/12/10 15:05:00,NSW1,0.0
2024/12/10 15:10:00,NSW1,57.6
2024/12/10 15:15:00,NSW1,74.39
2024/12/10 15:20:00,NSW1,70.68
2024/12/10 15:25:00,NSW1,60.0
2024/12/10 15:30:00,NSW1,71.67
2024/12/10 15:35:00,NSW1,80.0
2024/12/10 15:40:00,NSW1,80.0
2024/12/10 15:45:00,NSW1,87.93
2024/12/10 15:50:00,NSW1,76.0
2024/12/10 15:55:00,NSW1,82.96
2024/12/10 16:00:00,NSW1,81.94
2024/12/10 16:05:00,NSW1,72.27
2024/12/10 16:10:00,NSW1,57.38
2024/12/10 16:15:00,NSW1,70.92
2024/12/10 16:20:00,NSW1,80.0
2024/12/10 16:25:00,NSW1,80.0
2024/12/10 16:30:00,NSW1,83.73
2024/12/10 16:35:00,NSW1,89.99
2024/12/10 16:40:00,NSW1,88.82
2024/12/10 16:45:00,NSW1,88.2
2024/12/10 16:50:00,NSW1,109.94
2024/12/10 16:55:00,NSW1,130.95
2024/12/10 17:00:00,NSW1,-68.28
2024/12/10 17:05:00,NSW1,66.48
2024/12/10 17:10:00,NSW1,40.83
2024/12/10 17:15:00,NSW1,69.94
2024/12/10 17:20:00,NSW1,34.35
2024/12/10 17:25:00,NSW1,77.63
2024/12/10 17:30:00,NSW1,133.86
2024/12/10 17:35:00,NSW1,105.98
2024/12/10 17:40:00,NSW1,144.31
2024/12/10 17:45:00,NSW1,124.19
2024/12/10 17:50:00,NSW1,212.58
2024/12/10 17:55:00,NSW1,150.5
2024/12/10 18:00:00,NSW1,168.75
2024/12/10 18:05:00,NSW1,215.16
2024/12/10 18:10:00,NSW1,240.0
2024/12/10 18:15:00,NSW1,220.38
2024/12/10 18:20:00,NSW1,217.63
2024/12/10 18:25:00,NSW1,221.37
2024/12/10 18:30:00,NSW1,282.93
2024/12/10 18:35:00,NSW1,219.09
2024/12/10 18:40:00,NSW1,296.95
2024/12/10 18:45:00,NSW1,205.26
2024/12/10 18:50:00,NSW1,220.65
2024/12/10 18:55:00,NSW1,221.92
2024/12/10 19:00:00,NSW1,241.83
2024/12/10 19:05:00,NSW1,240.48
2024/12/10 19:10:00,NSW1,192.9
2024/12/10 19:15:00,NSW1,240.79
2024/12/10 19:20:00,NSW1,272.85
2024/12/10 19:25:00,NSW1,221.14
2024/12/10 19:30:00,NSW1,240.81
2024/12/10 19:35:00,NSW1,240.96
2024/12/10 19:40:00,NSW1,218.96
2024/12/10 19:45:00,NSW1,217.97
2024/12/10 19:50:00,NSW1,267.11
2024/12/10 19:55:00,NSW1,214.96
2024/12/10 20:00:00,NSW1,216.94
2024/12/10 20:05:00,NSW1,214.9
2024/12/10 20:10:00,NSW1,245.09
2024/12/10 20:15:00,NSW1,212.86
2024/12/10 20:20:00,NSW1,199.77
2024/12/10 20:25:00,NSW1,211.57
2024/12/10 20:30:00,NSW1,212.78
2024/12/10 20:35:00,NSW1,214.39
2024/12/10 20:40:00,NSW1,185.78
2024/12/10 20:45:00,NSW1,201.67
2024/12/10 20:50:00,NSW1,213.88
2024/12/10 20:55:00,NSW1,213.92
2024/12/10 21:00:00,NSW1,170.14
2024/12/10 21:05:00,NSW1,171.37
2024/12/10 21:10:00,NSW1,202.49
2024/12/10 21:15:00,NSW1,217.39
2024/12/10 21:20:00,NSW1,216.87
2024/12/10 21:25:00,NSW1,189.54
2024/12/10 21:30:00,NSW1,192.26
2024/12/10 21:35:00,NSW1,216.24
2024/12/10 21:40:00,NSW1,202.38
2024/12/10 21:45:00,NSW1,176.45
2024/12/10 21:50:00,NSW1,150.25
2024/12/10 21:55:00,NSW1,185.3
2024/12/10 22:00:00,NSW1,169.87
2024/12/10 22:05:00,NSW1,215.52
2024/12/10 22:10:00,NSW1,238.83
2024/12/10 22:15:00,NSW1,210.39
2024/12/10 22:20:00,NSW1,201.8
2024/12/10 22:25:00,NSW1,184.38
2024/12/10 22:30:00,NSW1,182.68
2024/12/10 22:35:00,NSW1,180.94
2024/12/10 22:40:00,NSW1,176.96
2024/12/10 22:45:00,NSW1,164.53
2024/12/10 22:50:00,NSW1,177.29
2024/12/10 22:55:00,NSW1,155.2
2024/12/10 23:00:00,NSW1,155.44
2024/12/10 23:05:00,NSW1,151.99
2024/12/10 23:10:00,NSW1,178.51
2024/12/10 23:15:00,NSW1,205.03
2024/12/10 23:20:00,NSW1,203.38
