结算时间(AEST),州/区域代码,电价(AUD$/MWh)
2025/02/18 20:00:00,SA1,107.51
2025/02/18 20:00:00,TAS1,120.12
2025/02/18 20:00:00,VIC1,106.45
2025/02/18 20:05:00,NSW1,125.01
2025/02/18 20:05:00,QLD1,133.5
2025/02/18 20:05:00,SA1,112.51
2025/02/18 20:05:00,TAS1,120.12
2025/02/18 20:05:00,VIC1,110.39
2025/02/18 20:10:00,NSW1,124.52
2025/02/18 20:10:00,QLD1,131.35
2025/02/18 20:10:00,SA1,114.45
2025/02/18 20:10:00,TAS1,120.12
2025/02/18 20:10:00,VIC1,111.74
2025/02/18 20:15:00,NSW1,100.93
2025/02/18 20:15:00,QLD1,107.66
2025/02/18 20:15:00,SA1,91.45
2025/02/18 20:15:00,TAS1,120.12
2025/02/18 20:15:00,VIC1,89.05
2025/02/18 20:20:00,NSW1,102.31
2025/02/18 20:20:00,QLD1,107.66
2025/02/18 20:20:00,SA1,93.19
2025/02/18 20:20:00,TAS1,120.12
2025/02/18 20:20:00,VIC1,90.37
2025/02/18 20:25:00,NSW1,97.93
2025/02/18 20:25:00,QLD1,103.5
2025/02/18 20:25:00,SA1,90.57
2025/02/18 20:25:00,TAS1,120.12
2025/02/18 20:25:00,VIC1,87.85
2025/02/18 20:30:00,NSW1,101.25
2025/02/18 20:30:00,QLD1,107.66
2025/02/18 20:30:00,SA1,93.23
2025/02/18 20:30:00,TAS1,120.12
2025/02/18 20:30:00,VIC1,90.1
2025/02/18 20:35:00,NSW1,101.18
2025/02/18 20:35:00,QLD1,107.52
2025/02/18 20:35:00,SA1,90.9
2025/02/18 20:35:00,TAS1,120.12
2025/02/18 20:35:00,VIC1,87.85
2025/02/18 20:40:00,NSW1,103.23
2025/02/18 20:40:00,QLD1,107.66
2025/02/18 20:40:00,SA1,93.1
2025/02/18 20:40:00,TAS1,120.12
2025/02/18 20:40:00,VIC1,88.99
2025/02/18 20:45:00,NSW1,101.87
2025/02/18 20:45:00,QLD1,106.85
2025/02/18 20:45:00,SA1,92.06
2025/02/18 20:45:00,TAS1,120.12
2025/02/18 20:45:00,VIC1,87.85
2025/02/18 20:50:00,NSW1,96.07
2025/02/18 20:50:00,QLD1,99.95
2025/02/18 20:50:00,SA1,88.1
2025/02/18 20:50:00,TAS1,120.12
2025/02/18 20:50:00,VIC1,83.48
2025/02/18 20:55:00,NSW1,99.48
2025/02/18 20:55:00,QLD1,101.57
2025/02/18 20:55:00,SA1,93.72
2025/02/18 20:55:00,TAS1,120.12
2025/02/18 20:55:00,VIC1,87.85
2025/02/18 21:00:00,NSW1,92.48
2025/02/18 21:00:00,QLD1,96.09
2025/02/18 21:00:00,SA1,86.21
2025/02/18 21:00:00,TAS1,120.12
2025/02/18 21:00:00,VIC1,81.0
2025/02/18 21:05:00,NSW1,101.57
2025/02/18 21:05:00,QLD1,104.69
2025/02/18 21:05:00,SA1,94.72
2025/02/18 21:05:00,TAS1,120.12
2025/02/18 21:05:00,VIC1,88.98
2025/02/18 21:10:00,NSW1,108.01
2025/02/18 21:10:00,QLD1,110.83
2025/02/18 21:10:00,SA1,100.41
2025/02/18 21:10:00,TAS1,120.12
2025/02/18 21:10:00,VIC1,94.47
2025/02/18 21:15:00,NSW1,105.02
2025/02/18 21:15:00,QLD1,107.66
2025/02/18 21:15:00,SA1,96.87
2025/02/18 21:15:00,TAS1,120.12
2025/02/18 21:15:00,VIC1,91.11
2025/02/18 21:20:00,NSW1,98.51
2025/02/18 21:20:00,QLD1,100.88
2025/02/18 21:20:00,SA1,91.84
2025/02/18 21:20:00,TAS1,120.12
2025/02/18 21:20:00,VIC1,86.1
2025/02/18 21:25:00,NSW1,100.42
2025/02/18 21:25:00,QLD1,103.46
2025/02/18 21:25:00,SA1,94.41
2025/02/18 21:25:00,TAS1,120.12
2025/02/18 21:25:00,VIC1,87.85
2025/02/18 21:30:00,NSW1,95.13
2025/02/18 21:30:00,QLD1,99.75
2025/02/18 21:30:00,SA1,88.27
2025/02/18 21:30:00,TAS1,120.12
2025/02/18 21:30:00,VIC1,82.44
2025/02/18 21:35:00,NSW1,97.28
2025/02/18 21:35:00,QLD1,99.95
2025/02/18 21:35:00,SA1,91.86
2025/02/18 21:35:00,TAS1,120.12
2025/02/18 21:35:00,VIC1,84.81
2025/02/18 21:40:00,NSW1,102.48
2025/02/18 21:40:00,QLD1,104.75
2025/02/18 21:40:00,SA1,95.73
2025/02/18 21:40:00,TAS1,120.12
2025/02/18 21:40:00,VIC1,87.96
2025/02/18 21:45:00,NSW1,102.39
2025/02/18 21:45:00,QLD1,104.69
2025/02/18 21:45:00,SA1,94.98
2025/02/18 21:45:00,TAS1,120.12
2025/02/18 21:45:00,VIC1,87.85
2025/02/18 21:50:00,NSW1,99.22
2025/02/18 21:50:00,QLD1,99.95
2025/02/18 21:50:00,SA1,93.75
2025/02/18 21:50:00,TAS1,120.12
2025/02/18 21:50:00,VIC1,86.44
2025/02/18 21:55:00,NSW1,98.64
2025/02/18 21:55:00,QLD1,99.95
2025/02/18 21:55:00,SA1,93.39
2025/02/18 21:55:00,TAS1,120.12
2025/02/18 21:55:00,VIC1,85.84
2025/02/18 22:00:00,NSW1,90.82
2025/02/18 22:00:00,QLD1,93.01
2025/02/18 22:00:00,SA1,85.45
2025/02/18 22:00:00,TAS1,120.12
2025/02/18 22:00:00,VIC1,79.0
2025/02/18 22:05:00,NSW1,103.4
2025/02/18 22:05:00,QLD1,107.66
2025/02/18 22:05:00,SA1,96.48
2025/02/18 22:05:00,TAS1,120.12
2025/02/18 22:05:00,VIC1,88.55
2025/02/18 22:10:00,NSW1,105.87
2025/02/18 22:10:00,QLD1,110.83
2025/02/18 22:10:00,SA1,100.01
2025/02/18 22:10:00,TAS1,120.12
2025/02/18 22:10:00,VIC1,91.62
2025/02/18 22:15:00,NSW1,104.84
2025/02/18 22:15:00,QLD1,109.73
2025/02/18 22:15:00,SA1,97.37
2025/02/18 22:15:00,TAS1,120.12
2025/02/18 22:15:00,VIC1,90.27
2025/02/18 22:20:00,NSW1,103.31
2025/02/18 22:20:00,QLD1,108.75
2025/02/18 22:20:00,SA1,95.52
2025/02/18 22:20:00,TAS1,120.12
2025/02/18 22:20:00,VIC1,88.23
2025/02/18 22:25:00,NSW1,101.87
2025/02/18 22:25:00,QLD1,106.42
2025/02/18 22:25:00,SA1,95.6
2025/02/18 22:25:00,TAS1,120.12
2025/02/18 22:25:00,VIC1,87.85
2025/02/18 22:30:00,NSW1,91.02
2025/02/18 22:30:00,QLD1,95.34
2025/02/18 22:30:00,SA1,84.97
2025/02/18 22:30:00,TAS1,120.12
2025/02/18 22:30:00,VIC1,79.0
2025/02/18 22:35:00,NSW1,92.07
2025/02/18 22:35:00,QLD1,95.83
2025/02/18 22:35:00,SA1,85.17
2025/02/18 22:35:00,TAS1,120.12
2025/02/18 22:35:00,VIC1,79.2
2025/02/18 22:40:00,NSW1,98.72
2025/02/18 22:40:00,QLD1,100.88
2025/02/18 22:40:00,SA1,93.1
2025/02/18 22:40:00,TAS1,120.12
2025/02/18 22:40:00,VIC1,86.31
2025/02/18 22:45:00,NSW1,95.94
2025/02/18 22:45:00,QLD1,99.75
2025/02/18 22:45:00,SA1,89.43
2025/02/18 22:45:00,TAS1,120.12
2025/02/18 22:45:00,VIC1,83.16
2025/02/18 22:50:00,NSW1,96.77
2025/02/18 22:50:00,QLD1,99.75
2025/02/18 22:50:00,SA1,89.14
2025/02/18 22:50:00,TAS1,120.12
2025/02/18 22:50:00,VIC1,83.19
2025/02/18 22:55:00,NSW1,91.13
2025/02/18 22:55:00,QLD1,96.23
2025/02/18 22:55:00,SA1,84.68
2025/02/18 22:55:00,TAS1,120.12
2025/02/18 22:55:00,VIC1,79.0
2025/02/18 23:00:00,NSW1,94.63
2025/02/18 23:00:00,QLD1,99.73
2025/02/18 23:00:00,SA1,88.47
2025/02/18 23:00:00,TAS1,120.12
2025/02/18 23:00:00,VIC1,82.62
2025/02/18 23:05:00,NSW1,105.23
2025/02/18 23:05:00,QLD1,110.83
2025/02/18 23:05:00,SA1,97.84
2025/02/18 23:05:00,TAS1,120.12
2025/02/18 23:05:00,VIC1,91.82
2025/02/18 23:10:00,NSW1,105.74
2025/02/18 23:10:00,QLD1,110.83
2025/02/18 23:10:00,SA1,98.44
2025/02/18 23:10:00,TAS1,120.12
2025/02/18 23:10:00,VIC1,92.91
2025/02/18 23:15:00,NSW1,95.84
2025/02/18 23:15:00,QLD1,100.88
2025/02/18 23:15:00,SA1,90.11
2025/02/18 23:15:00,TAS1,120.12
2025/02/18 23:15:00,VIC1,84.84
2025/02/18 23:20:00,NSW1,96.46
2025/02/18 23:20:00,QLD1,100.88
2025/02/18 23:20:00,SA1,91.09
2025/02/18 23:20:00,TAS1,120.12
2025/02/18 23:20:00,VIC1,86.07
2025/02/18 23:25:00,NSW1,95.0
2025/02/18 23:25:00,QLD1,99.75
2025/02/18 23:25:00,SA1,90.6
2025/02/18 23:25:00,TAS1,120.12
2025/02/18 23:25:00,VIC1,84.91
2025/02/18 23:30:00,NSW1,96.82
2025/02/18 23:30:00,QLD1,99.75
2025/02/18 23:30:00,SA1,94.96
2025/02/18 23:30:00,TAS1,120.12
2025/02/18 23:30:00,VIC1,88.0
2025/02/18 23:35:00,NSW1,97.9
2025/02/18 23:35:00,QLD1,100.88
2025/02/18 23:35:00,SA1,94.92
2025/02/18 23:35:00,TAS1,120.12
2025/02/18 23:35:00,VIC1,88.41
2025/02/18 23:40:00,NSW1,98.55
2025/02/18 23:40:00,QLD1,100.88
2025/02/18 23:40:00,SA1,97.21
2025/02/18 23:40:00,TAS1,120.12
2025/02/18 23:40:00,VIC1,89.83
2025/02/18 23:45:00,NSW1,95.79
2025/02/18 23:45:00,QLD1,99.73
2025/02/18 23:45:00,SA1,93.18
2025/02/18 23:45:00,TAS1,120.12
2025/02/18 23:45:00,VIC1,86.48
2025/02/18 23:50:00,NSW1,86.69
2025/02/18 23:50:00,QLD1,90.22
2025/02/18 23:50:00,SA1,85.55
2025/02/18 23:50:00,TAS1,120.12
2025/02/18 23:50:00,VIC1,79.0
2025/02/18 23:55:00,NSW1,86.04
2025/02/18 23:55:00,QLD1,88.37
2025/02/18 23:55:00,SA1,85.91
2025/02/18 23:55:00,TAS1,120.12
2025/02/18 23:55:00,VIC1,79.0
2025/02/19 00:00:00,NSW1,85.94
2025/02/19 00:00:00,QLD1,87.48
2025/02/19 00:00:00,SA1,85.83
2025/02/19 00:00:00,TAS1,120.12
2025/02/19 00:00:00,VIC1,79.0
2025/02/19 00:05:00,NSW1,87.45
2025/02/19 00:05:00,QLD1,90.27
2025/02/19 00:05:00,SA1,85.86
2025/02/19 00:05:00,TAS1,120.12
2025/02/19 00:05:00,VIC1,79.0
2025/02/19 00:10:00,NSW1,97.25
2025/02/19 00:10:00,QLD1,99.73
2025/02/19 00:10:00,SA1,95.66
2025/02/19 00:10:00,TAS1,120.12
2025/02/19 00:10:00,VIC1,87.92
2025/02/19 00:15:00,NSW1,87.24
2025/02/19 00:15:00,QLD1,88.83
2025/02/19 00:15:00,SA1,85.77
2025/02/19 00:15:00,TAS1,120.12
2025/02/19 00:15:00,VIC1,79.0
2025/02/19 00:20:00,NSW1,87.28
2025/02/19 00:20:00,QLD1,88.9
2025/02/19 00:20:00,SA1,86.15
2025/02/19 00:20:00,TAS1,120.12
2025/02/19 00:20:00,VIC1,79.0
2025/02/19 00:25:00,NSW1,87.34
2025/02/19 00:25:00,QLD1,88.83
2025/02/19 00:25:00,SA1,87.07
2025/02/19 00:25:00,TAS1,120.12
2025/02/19 00:25:00,VIC1,79.05
2025/02/19 00:30:00,NSW1,87.32
2025/02/19 00:30:00,QLD1,88.83
2025/02/19 00:30:00,SA1,87.05
2025/02/19 00:30:00,TAS1,119.12
2025/02/19 00:30:00,VIC1,79.0
2025/02/19 00:35:00,NSW1,86.69
2025/02/19 00:35:00,QLD1,88.24
2025/02/19 00:35:00,SA1,86.13
2025/02/19 00:35:00,TAS1,119.12
2025/02/19 00:35:00,VIC1,79.0
2025/02/19 00:40:00,NSW1,86.54
2025/02/19 00:40:00,QLD1,88.41
2025/02/19 00:40:00,SA1,87.14
2025/02/19 00:40:00,TAS1,119.12
2025/02/19 00:40:00,VIC1,79.0
2025/02/19 00:45:00,NSW1,85.94
2025/02/19 00:45:00,QLD1,87.18
2025/02/19 00:45:00,SA1,86.46
2025/02/19 00:45:00,TAS1,117.12
2025/02/19 00:45:00,VIC1,79.0
2025/02/19 00:50:00,NSW1,85.86
2025/02/19 00:50:00,QLD1,86.52
2025/02/19 00:50:00,SA1,87.16
2025/02/19 00:50:00,TAS1,117.12
2025/02/19 00:50:00,VIC1,79.0
2025/02/19 00:55:00,NSW1,85.88
2025/02/19 00:55:00,QLD1,85.99
2025/02/19 00:55:00,SA1,87.46
2025/02/19 00:55:00,TAS1,117.12
2025/02/19 00:55:00,VIC1,79.0
2025/02/19 01:00:00,NSW1,84.31
2025/02/19 01:00:00,QLD1,84.88
2025/02/19 01:00:00,SA1,85.15
2025/02/19 01:00:00,TAS1,83.13
2025/02/19 01:00:00,VIC1,76.91
2025/02/19 01:05:00,NSW1,85.91
2025/02/19 01:05:00,QLD1,85.9
2025/02/19 01:05:00,SA1,86.67
2025/02/19 01:05:00,TAS1,119.12
2025/02/19 01:05:00,VIC1,78.32
2025/02/19 01:10:00,NSW1,85.94
2025/02/19 01:10:00,QLD1,85.95
2025/02/19 01:10:00,SA1,86.7
2025/02/19 01:10:00,TAS1,119.12
2025/02/19 01:10:00,VIC1,78.36
2025/02/19 01:15:00,NSW1,77.37
2025/02/19 01:15:00,QLD1,78.75
2025/02/19 01:15:00,SA1,75.81
2025/02/19 01:15:00,TAS1,120.12
2025/02/19 01:15:00,VIC1,69.31
2025/02/19 01:20:00,NSW1,76.89
2025/02/19 01:20:00,QLD1,78.75
2025/02/19 01:20:00,SA1,74.63
2025/02/19 01:20:00,TAS1,120.12
2025/02/19 01:20:00,VIC1,68.37
2025/02/19 01:25:00,NSW1,76.9
2025/02/19 01:25:00,QLD1,78.75
2025/02/19 01:25:00,SA1,74.84
2025/02/19 01:25:00,TAS1,120.12
2025/02/19 01:25:00,VIC1,68.9
2025/02/19 01:30:00,NSW1,76.0
2025/02/19 01:30:00,QLD1,79.28
2025/02/19 01:30:00,SA1,72.53
2025/02/19 01:30:00,TAS1,120.12
2025/02/19 01:30:00,VIC1,66.98
2025/02/19 01:35:00,NSW1,76.06
2025/02/19 01:35:00,QLD1,78.75
2025/02/19 01:35:00,SA1,71.93
2025/02/19 01:35:00,TAS1,120.12
2025/02/19 01:35:00,VIC1,66.45
2025/02/19 01:40:00,NSW1,81.9
2025/02/19 01:40:00,QLD1,84.88
2025/02/19 01:40:00,SA1,76.99
2025/02/19 01:40:00,TAS1,120.12
2025/02/19 01:40:00,VIC1,70.93
2025/02/19 01:45:00,NSW1,76.72
2025/02/19 01:45:00,QLD1,78.94
2025/02/19 01:45:00,SA1,71.34
2025/02/19 01:45:00,TAS1,120.12
2025/02/19 01:45:00,VIC1,65.92
2025/02/19 01:50:00,NSW1,76.58
2025/02/19 01:50:00,QLD1,78.75
2025/02/19 01:50:00,SA1,70.99
2025/02/19 01:50:00,TAS1,120.12
2025/02/19 01:50:00,VIC1,65.31
2025/02/19 01:55:00,NSW1,76.68
2025/02/19 01:55:00,QLD1,78.75
2025/02/19 01:55:00,SA1,70.28
2025/02/19 01:55:00,TAS1,120.12
2025/02/19 01:55:00,VIC1,64.87
2025/02/19 02:00:00,NSW1,76.19
2025/02/19 02:00:00,QLD1,78.75
2025/02/19 02:00:00,SA1,69.3
2025/02/19 02:00:00,TAS1,120.12
2025/02/19 02:00:00,VIC1,64.33
2025/02/19 02:05:00,NSW1,76.72
2025/02/19 02:05:00,QLD1,78.71
2025/02/19 02:05:00,SA1,69.43
2025/02/19 02:05:00,TAS1,120.12
2025/02/19 02:05:00,VIC1,64.71
2025/02/19 02:10:00,NSW1,76.0
2025/02/19 02:10:00,QLD1,77.53
2025/02/19 02:10:00,SA1,58.34
2025/02/19 02:10:00,TAS1,120.12
2025/02/19 02:10:00,VIC1,54.38
2025/02/19 02:15:00,NSW1,76.0
2025/02/19 02:15:00,QLD1,77.53
2025/02/19 02:15:00,SA1,58.78
2025/02/19 02:15:00,TAS1,120.12
2025/02/19 02:15:00,VIC1,54.45
2025/02/19 02:20:00,NSW1,76.0
2025/02/19 02:20:00,QLD1,77.53
2025/02/19 02:20:00,SA1,9.79
2025/02/19 02:20:00,TAS1,121.49
2025/02/19 02:20:00,VIC1,9.0
2025/02/19 02:25:00,NSW1,76.0
2025/02/19 02:25:00,QLD1,77.5
2025/02/19 02:25:00,SA1,10.01
2025/02/19 02:25:00,TAS1,120.12
2025/02/19 02:25:00,VIC1,9.0
2025/02/19 02:30:00,NSW1,76.9
2025/02/19 02:30:00,QLD1,77.53
2025/02/19 02:30:00,SA1,9.1
2025/02/19 02:30:00,TAS1,120.12
2025/02/19 02:30:00,VIC1,8.02
2025/02/19 02:35:00,NSW1,76.9
2025/02/19 02:35:00,QLD1,77.53
2025/02/19 02:35:00,SA1,0.0
2025/02/19 02:35:00,TAS1,119.12
2025/02/19 02:35:00,VIC1,0.0
2025/02/19 02:40:00,NSW1,76.93
2025/02/19 02:40:00,QLD1,77.53
2025/02/19 02:40:00,SA1,10.03
2025/02/19 02:40:00,TAS1,119.12
2025/02/19 02:40:00,VIC1,8.95
2025/02/19 02:45:00,NSW1,76.9
2025/02/19 02:45:00,QLD1,77.53
2025/02/19 02:45:00,SA1,10.08
2025/02/19 02:45:00,TAS1,119.12
2025/02/19 02:45:00,VIC1,9.0
2025/02/19 02:50:00,NSW1,76.93
2025/02/19 02:50:00,QLD1,77.53
2025/02/19 02:50:00,SA1,10.03
2025/02/19 02:50:00,TAS1,120.12
2025/02/19 02:50:00,VIC1,8.95
2025/02/19 02:55:00,NSW1,76.49
2025/02/19 02:55:00,QLD1,77.53
2025/02/19 02:55:00,SA1,0.0
2025/02/19 02:55:00,TAS1,120.12
2025/02/19 02:55:00,VIC1,0.0
2025/02/19 03:00:00,NSW1,76.72
2025/02/19 03:00:00,QLD1,77.53
2025/02/19 03:00:00,SA1,0.0
2025/02/19 03:00:00,TAS1,120.12
2025/02/19 03:00:00,VIC1,0.0
2025/02/19 03:05:00,NSW1,76.72
2025/02/19 03:05:00,QLD1,77.53
2025/02/19 03:05:00,SA1,-6.73
2025/02/19 03:05:00,TAS1,119.12
2025/02/19 03:05:00,VIC1,-6.01
2025/02/19 03:10:00,NSW1,83.18
2025/02/19 03:10:00,QLD1,84.33
2025/02/19 03:10:00,SA1,0.0
2025/02/19 03:10:00,TAS1,119.12
2025/02/19 03:10:00,VIC1,0.0
2025/02/19 03:15:00,NSW1,83.67
2025/02/19 03:15:00,QLD1,84.88
2025/02/19 03:15:00,SA1,-6.66
2025/02/19 03:15:00,TAS1,120.12
2025/02/19 03:15:00,VIC1,-6.01
2025/02/19 03:20:00,NSW1,76.72
2025/02/19 03:20:00,QLD1,77.68
2025/02/19 03:20:00,SA1,-6.44
2025/02/19 03:20:00,TAS1,120.12
2025/02/19 03:20:00,VIC1,-5.86
2025/02/19 03:25:00,NSW1,76.9
2025/02/19 03:25:00,QLD1,77.87
2025/02/19 03:25:00,SA1,-6.4
2025/02/19 03:25:00,TAS1,120.12
2025/02/19 03:25:00,VIC1,-5.86
2025/02/19 03:30:00,NSW1,76.59
2025/02/19 03:30:00,QLD1,77.53
2025/02/19 03:30:00,SA1,9.71
2025/02/19 03:30:00,TAS1,120.12
2025/02/19 03:30:00,VIC1,8.95
2025/02/19 03:35:00,NSW1,81.88
2025/02/19 03:35:00,QLD1,84.88
2025/02/19 03:35:00,SA1,13.04
2025/02/19 03:35:00,TAS1,120.11
2025/02/19 03:35:00,VIC1,12.0
2025/02/19 03:40:00,NSW1,82.91
2025/02/19 03:40:00,QLD1,85.95
2025/02/19 03:40:00,SA1,9.77
2025/02/19 03:40:00,TAS1,120.12
2025/02/19 03:40:00,VIC1,9.0
2025/02/19 03:45:00,NSW1,85.61
2025/02/19 03:45:00,QLD1,88.83
2025/02/19 03:45:00,SA1,9.1
2025/02/19 03:45:00,TAS1,120.12
2025/02/19 03:45:00,VIC1,8.3
2025/02/19 03:50:00,NSW1,85.94
2025/02/19 03:50:00,QLD1,88.69
2025/02/19 03:50:00,SA1,9.1
2025/02/19 03:50:00,TAS1,120.12
2025/02/19 03:50:00,VIC1,8.35
2025/02/19 03:55:00,NSW1,86.11
2025/02/19 03:55:00,QLD1,88.83
2025/02/19 03:55:00,SA1,9.71
2025/02/19 03:55:00,TAS1,118.12
2025/02/19 03:55:00,VIC1,8.95
2025/02/19 04:00:00,NSW1,85.94
2025/02/19 04:00:00,QLD1,88.66
2025/02/19 04:00:00,SA1,9.79
2025/02/19 04:00:00,TAS1,120.12
2025/02/19 04:00:00,VIC1,9.0
2025/02/19 04:05:00,NSW1,82.74
2025/02/19 04:05:00,QLD1,85.95
2025/02/19 04:05:00,SA1,9.83
2025/02/19 04:05:00,TAS1,120.16
2025/02/19 04:05:00,VIC1,9.0
2025/02/19 04:10:00,NSW1,83.75
2025/02/19 04:10:00,QLD1,85.95
2025/02/19 04:10:00,SA1,10.06
2025/02/19 04:10:00,TAS1,120.16
2025/02/19 04:10:00,VIC1,9.15
2025/02/19 04:15:00,NSW1,85.81
2025/02/19 04:15:00,QLD1,88.83
2025/02/19 04:15:00,SA1,10.2
2025/02/19 04:15:00,TAS1,120.16
2025/02/19 04:15:00,VIC1,9.2
2025/02/19 04:20:00,NSW1,86.4
2025/02/19 04:20:00,QLD1,88.83
2025/02/19 04:20:00,SA1,9.91
2025/02/19 04:20:00,TAS1,120.16
2025/02/19 04:20:00,VIC1,9.0
2025/02/19 04:25:00,NSW1,83.04
2025/02/19 04:25:00,QLD1,84.88
2025/02/19 04:25:00,SA1,9.85
2025/02/19 04:25:00,TAS1,120.16
2025/02/19 04:25:00,VIC1,8.95
2025/02/19 04:30:00,NSW1,83.52
2025/02/19 04:30:00,QLD1,84.88
2025/02/19 04:30:00,SA1,9.94
2025/02/19 04:30:00,TAS1,120.16
2025/02/19 04:30:00,VIC1,9.0
2025/02/19 04:35:00,NSW1,83.49
2025/02/19 04:35:00,QLD1,84.88
2025/02/19 04:35:00,SA1,10.02
2025/02/19 04:35:00,TAS1,120.16
2025/02/19 04:35:00,VIC1,9.0
2025/02/19 04:40:00,NSW1,84.92
2025/02/19 04:40:00,QLD1,85.95
2025/02/19 04:40:00,SA1,22.87
2025/02/19 04:40:00,TAS1,120.16
2025/02/19 04:40:00,VIC1,20.56
2025/02/19 04:45:00,NSW1,83.78
2025/02/19 04:45:00,QLD1,84.88
2025/02/19 04:45:00,SA1,10.13
2025/02/19 04:45:00,TAS1,120.16
2025/02/19 04:45:00,VIC1,9.2
2025/02/19 04:50:00,NSW1,85.94
2025/02/19 04:50:00,QLD1,86.03
2025/02/19 04:50:00,SA1,13.19
2025/02/19 04:50:00,TAS1,120.16
2025/02/19 04:50:00,VIC1,12.0
2025/02/19 04:55:00,NSW1,85.86
2025/02/19 04:55:00,QLD1,85.95
2025/02/19 04:55:00,SA1,13.05
2025/02/19 04:55:00,TAS1,120.16
2025/02/19 04:55:00,VIC1,12.0
2025/02/19 05:00:00,NSW1,94.5
2025/02/19 05:00:00,QLD1,95.83
2025/02/19 05:00:00,SA1,42.13
2025/02/19 05:00:00,TAS1,120.16
2025/02/19 05:00:00,VIC1,39.95
2025/02/19 05:05:00,NSW1,83.7
2025/02/19 05:05:00,QLD1,85.95
2025/02/19 05:05:00,SA1,70.34
2025/02/19 05:05:00,TAS1,119.16
2025/02/19 05:05:00,VIC1,68.71
2025/02/19 05:10:00,NSW1,96.34
2025/02/19 05:10:00,QLD1,99.62
2025/02/19 05:10:00,SA1,79.18
2025/02/19 05:10:00,TAS1,120.16
2025/02/19 05:10:00,VIC1,79.0
2025/02/19 05:15:00,NSW1,96.42
2025/02/19 05:15:00,QLD1,99.73
2025/02/19 05:15:00,SA1,77.32
2025/02/19 05:15:00,TAS1,120.16
2025/02/19 05:15:00,VIC1,79.0
2025/02/19 05:20:00,NSW1,96.24
2025/02/19 05:20:00,QLD1,99.72
2025/02/19 05:20:00,SA1,76.92
2025/02/19 05:20:00,TAS1,120.16
2025/02/19 05:20:00,VIC1,79.0
2025/02/19 05:25:00,NSW1,96.35
2025/02/19 05:25:00,QLD1,99.26
2025/02/19 05:25:00,SA1,76.47
2025/02/19 05:25:00,TAS1,120.16
2025/02/19 05:25:00,VIC1,79.0
2025/02/19 05:30:00,NSW1,97.98
2025/02/19 05:30:00,QLD1,99.75
2025/02/19 05:30:00,SA1,79.37
2025/02/19 05:30:00,TAS1,140.02
2025/02/19 05:30:00,VIC1,80.96
2025/02/19 05:35:00,NSW1,93.93
2025/02/19 05:35:00,QLD1,95.83
2025/02/19 05:35:00,SA1,77.82
2025/02/19 05:35:00,TAS1,120.16
2025/02/19 05:35:00,VIC1,79.0
2025/02/19 05:40:00,NSW1,94.6
2025/02/19 05:40:00,QLD1,96.02
2025/02/19 05:40:00,SA1,78.9
2025/02/19 05:40:00,TAS1,120.16
2025/02/19 05:40:00,VIC1,79.0
2025/02/19 05:45:00,NSW1,94.99
2025/02/19 05:45:00,QLD1,95.83
2025/02/19 05:45:00,SA1,79.32
2025/02/19 05:45:00,TAS1,120.16
2025/02/19 05:45:00,VIC1,79.38
2025/02/19 05:50:00,NSW1,98.72
2025/02/19 05:50:00,QLD1,99.73
2025/02/19 05:50:00,SA1,82.13
2025/02/19 05:50:00,TAS1,120.16
2025/02/19 05:50:00,VIC1,82.51
2025/02/19 05:55:00,NSW1,107.74
2025/02/19 05:55:00,QLD1,106.17
2025/02/19 05:55:00,SA1,92.22
2025/02/19 05:55:00,TAS1,120.16
2025/02/19 05:55:00,VIC1,92.34
2025/02/19 06:00:00,NSW1,110.49
2025/02/19 06:00:00,QLD1,109.73
2025/02/19 06:00:00,SA1,95.76
2025/02/19 06:00:00,TAS1,120.16
2025/02/19 06:00:00,VIC1,95.52
2025/02/19 06:05:00,NSW1,126.03
2025/02/19 06:05:00,QLD1,122.83
2025/02/19 06:05:00,SA1,113.24
2025/02/19 06:05:00,TAS1,120.16
2025/02/19 06:05:00,VIC1,111.72
2025/02/19 06:10:00,NSW1,133.96
2025/02/19 06:10:00,QLD1,129.95
2025/02/19 06:10:00,SA1,121.56
2025/02/19 06:10:00,TAS1,125.24
2025/02/19 06:10:00,VIC1,120.0
2025/02/19 06:15:00,NSW1,133.67
2025/02/19 06:15:00,QLD1,130.83
2025/02/19 06:15:00,SA1,120.31
2025/02/19 06:15:00,TAS1,125.56
2025/02/19 06:15:00,VIC1,120.0
2025/02/19 06:20:00,NSW1,126.45
2025/02/19 06:20:00,QLD1,122.83
2025/02/19 06:20:00,SA1,114.76
2025/02/19 06:20:00,TAS1,121.49
2025/02/19 06:20:00,VIC1,115.82
2025/02/19 06:25:00,NSW1,110.45
2025/02/19 06:25:00,QLD1,108.75
2025/02/19 06:25:00,SA1,101.37
2025/02/19 06:25:00,TAS1,120.16
2025/02/19 06:25:00,VIC1,101.96
2025/02/19 06:30:00,NSW1,100.01
2025/02/19 06:30:00,QLD1,99.75
2025/02/19 06:30:00,SA1,91.64
2025/02/19 06:30:00,TAS1,120.16
2025/02/19 06:30:00,VIC1,92.43
2025/02/19 06:35:00,NSW1,83.34
2025/02/19 06:35:00,QLD1,82.98
2025/02/19 06:35:00,SA1,79.03
2025/02/19 06:35:00,TAS1,120.16
2025/02/19 06:35:00,VIC1,79.0
2025/02/19 06:40:00,NSW1,80.73
2025/02/19 06:40:00,QLD1,79.92
