结算时间(AEST),州/区域代码,电价(AUD$/MWh)
2025/01/16 15:30:00,NSW1,-27.58
2025/01/16 15:35:00,NSW1,-26.0
2025/01/16 15:40:00,NSW1,-26.39
2025/01/16 15:45:00,NSW1,-26.07
2025/01/16 15:50:00,NSW1,0.65
2025/01/16 15:55:00,NSW1,-27.25
2025/01/16 16:00:00,NSW1,-33.0
2025/01/16 16:05:00,NSW1,-33.0
2025/01/16 16:10:00,NSW1,-33.0
2025/01/16 16:15:00,NSW1,-33.01
2025/01/16 16:20:00,NSW1,-39.13
2025/01/16 16:25:00,NSW1,-38.96
2025/01/16 16:30:00,NSW1,-37.32
2025/01/16 16:35:00,NSW1,-37.99
2025/01/16 16:40:00,NSW1,-33.01
2025/01/16 16:45:00,NSW1,-33.0
2025/01/16 16:50:00,NSW1,-33.0
2025/01/16 16:55:00,NSW1,-33.0
2025/01/16 17:00:00,NSW1,-31.01
2025/01/16 17:05:00,NSW1,-32.13
2025/01/16 17:10:00,NSW1,-33.0
2025/01/16 17:15:00,NSW1,-33.0
2025/01/16 17:20:00,NSW1,-33.0
2025/01/16 17:25:00,NSW1,-32.0
2025/01/16 17:30:00,NSW1,-31.01
2025/01/16 17:35:00,NSW1,-30.81
2025/01/16 17:40:00,NSW1,-30.23
2025/01/16 17:45:00,NSW1,-22.34
2025/01/16 17:50:00,NSW1,0.0
2025/01/16 17:55:00,NSW1,9.66
2025/01/16 18:00:00,NSW1,37.43
2025/01/16 18:05:00,NSW1,76.78
2025/01/16 18:10:00,NSW1,91.29
2025/01/16 18:15:00,NSW1,57.01
2025/01/16 18:20:00,NSW1,76.78
2025/01/16 18:25:00,NSW1,76.78
2025/01/16 18:30:00,NSW1,87.52
2025/01/16 18:35:00,NSW1,87.39
2025/01/16 18:40:00,NSW1,100.9
2025/01/16 18:45:00,NSW1,116.85
2025/01/16 18:50:00,NSW1,119.7
2025/01/16 18:55:00,NSW1,106.85
2025/01/16 19:00:00,NSW1,199.2
2025/01/16 19:05:00,NSW1,137.67
2025/01/16 19:10:00,NSW1,153.77
2025/01/16 19:15:00,NSW1,149.79
2025/01/16 19:20:00,NSW1,160.02
2025/01/16 19:25:00,NSW1,160.02
2025/01/16 19:30:00,NSW1,170.32
2025/01/16 19:35:00,NSW1,185.08
2025/01/16 19:40:00,NSW1,166.42
2025/01/16 19:45:00,NSW1,167.24
2025/01/16 19:50:00,NSW1,167.37
2025/01/16 19:55:00,NSW1,162.09
2025/01/16 20:00:00,NSW1,152.05
2025/01/16 20:05:00,NSW1,160.02
2025/01/16 20:10:00,NSW1,136.62
2025/01/16 20:15:00,NSW1,136.3
2025/01/16 20:20:00,NSW1,139.46
2025/01/16 20:25:00,NSW1,129.26
2025/01/16 20:30:00,NSW1,114.61
2025/01/16 20:35:00,NSW1,126.52
2025/01/16 20:40:00,NSW1,127.48
2025/01/16 20:45:00,NSW1,129.37
2025/01/16 20:50:00,NSW1,135.61
2025/01/16 20:55:00,NSW1,119.76
2025/01/16 21:00:00,NSW1,123.3
2025/01/16 21:05:00,NSW1,137.67
2025/01/16 21:10:00,NSW1,162.69
2025/01/16 21:15:00,NSW1,194.42
2025/01/16 21:20:00,NSW1,199.67
2025/01/16 21:25:00,NSW1,230.54
2025/01/16 21:30:00,NSW1,199.54
2025/01/16 21:35:00,NSW1,164.66
2025/01/16 21:40:00,NSW1,206.58
2025/01/16 21:45:00,NSW1,168.97
2025/01/16 21:50:00,NSW1,166.28
2025/01/16 21:55:00,NSW1,165.29
2025/01/16 22:00:00,NSW1,126.28
2025/01/16 22:05:00,NSW1,119.39
2025/01/16 22:10:00,NSW1,115.29
2025/01/16 22:15:00,NSW1,141.2
2025/01/16 22:20:00,NSW1,167.89
2025/01/16 22:25:00,NSW1,132.14
2025/01/16 22:30:00,NSW1,135.47
2025/01/16 22:35:00,NSW1,104.86
2025/01/16 22:40:00,NSW1,106.46
2025/01/16 22:45:00,NSW1,97.95
2025/01/16 22:50:00,NSW1,88.81
2025/01/16 22:55:00,NSW1,98.16
2025/01/16 23:00:00,NSW1,87.5
2025/01/16 23:05:00,NSW1,96.62
2025/01/16 23:10:00,NSW1,103.42
2025/01/16 23:15:00,NSW1,105.09
2025/01/16 23:20:00,NSW1,105.07
2025/01/16 23:25:00,NSW1,105.14
2025/01/16 23:30:00,NSW1,101.71
2025/01/16 23:35:00,NSW1,109.82
2025/01/16 23:40:00,NSW1,102.1
2025/01/16 23:45:00,NSW1,102.22
2025/01/16 23:50:00,NSW1,101.46
2025/01/16 23:55:00,NSW1,100.71
2025/01/17 00:00:00,NSW1,96.93
2025/01/17 00:05:00,NSW1,97.64
2025/01/17 00:10:00,NSW1,103.83
2025/01/17 00:15:00,NSW1,102.16
2025/01/17 00:20:00,NSW1,97.76
2025/01/17 00:25:00,NSW1,99.07
2025/01/17 00:30:00,NSW1,101.52
2025/01/17 00:35:00,NSW1,99.3
2025/01/17 00:40:00,NSW1,99.28
2025/01/17 00:45:00,NSW1,102.93
2025/01/17 00:50:00,NSW1,100.0
2025/01/17 00:55:00,NSW1,89.13
2025/01/17 01:00:00,NSW1,91.96
2025/01/17 01:05:00,NSW1,102.87
2025/01/17 01:10:00,NSW1,108.89
2025/01/17 01:15:00,NSW1,116.36
2025/01/17 01:20:00,NSW1,108.89
2025/01/17 01:25:00,NSW1,102.26
2025/01/17 01:30:00,NSW1,108.89
2025/01/17 01:35:00,NSW1,108.89
2025/01/17 01:40:00,NSW1,98.71
2025/01/17 01:45:00,NSW1,100.03
2025/01/17 01:50:00,NSW1,88.81
2025/01/17 01:55:00,NSW1,88.81
2025/01/17 02:00:00,NSW1,86.68
2025/01/17 02:05:00,NSW1,76.0
2025/01/17 02:10:00,NSW1,88.81
2025/01/17 02:15:00,NSW1,76.72
2025/01/17 02:20:00,NSW1,76.0
2025/01/17 02:25:00,NSW1,76.72
2025/01/17 02:30:00,NSW1,76.0
2025/01/17 02:35:00,NSW1,76.0
2025/01/17 02:40:00,NSW1,78.2
2025/01/17 02:45:00,NSW1,76.0
2025/01/17 02:50:00,NSW1,76.0
2025/01/17 02:55:00,NSW1,76.0
2025/01/17 03:00:00,NSW1,76.72
2025/01/17 03:05:00,NSW1,76.0
2025/01/17 03:10:00,NSW1,76.72
2025/01/17 03:15:00,NSW1,75.9
2025/01/17 03:20:00,NSW1,76.0
2025/01/17 03:25:00,NSW1,79.27
2025/01/17 03:30:00,NSW1,76.72
2025/01/17 03:35:00,NSW1,76.0
2025/01/17 03:40:00,NSW1,76.0
2025/01/17 03:45:00,NSW1,76.72
2025/01/17 03:50:00,NSW1,78.3
2025/01/17 03:55:00,NSW1,76.72
2025/01/17 04:00:00,NSW1,76.72
2025/01/17 04:05:00,NSW1,76.77
2025/01/17 04:10:00,NSW1,77.19
2025/01/17 04:15:00,NSW1,76.0
2025/01/17 04:20:00,NSW1,77.09
2025/01/17 04:25:00,NSW1,76.72
2025/01/17 04:30:00,NSW1,75.9
2025/01/17 04:35:00,NSW1,56.98
2025/01/17 04:40:00,NSW1,80.28
2025/01/17 04:45:00,NSW1,77.07
2025/01/17 04:50:00,NSW1,49.98
2025/01/17 04:55:00,NSW1,76.0
2025/01/17 05:00:00,NSW1,76.72
2025/01/17 05:05:00,NSW1,57.01
2025/01/17 05:10:00,NSW1,90.03
2025/01/17 05:15:00,NSW1,88.81
2025/01/17 05:20:00,NSW1,89.91
2025/01/17 05:25:00,NSW1,89.29
2025/01/17 05:30:00,NSW1,81.62
2025/01/17 05:35:00,NSW1,87.5
2025/01/17 05:40:00,NSW1,87.5
2025/01/17 05:45:00,NSW1,85.53
2025/01/17 05:50:00,NSW1,82.85
2025/01/17 05:55:00,NSW1,75.9
2025/01/17 06:00:00,NSW1,57.01
2025/01/17 06:05:00,NSW1,57.01
2025/01/17 06:10:00,NSW1,58.48
2025/01/17 06:15:00,NSW1,51.69
2025/01/17 06:20:00,NSW1,56.01
2025/01/17 06:25:00,NSW1,40.58
2025/01/17 06:30:00,NSW1,32.62
2025/01/17 06:35:00,NSW1,8.96
2025/01/17 06:40:00,NSW1,8.84
2025/01/17 06:45:00,NSW1,8.7
2025/01/17 06:50:00,NSW1,4.85
2025/01/17 06:55:00,NSW1,-19.72
2025/01/17 07:00:00,NSW1,-19.07
2025/01/17 07:05:00,NSW1,-15.19
2025/01/17 07:10:00,NSW1,-21.25
2025/01/17 07:15:00,NSW1,-18.34
2025/01/17 07:20:00,NSW1,8.02
2025/01/17 07:25:00,NSW1,-21.09
2025/01/17 07:30:00,NSW1,-26.57
2025/01/17 07:35:00,NSW1,-30.88
2025/01/17 07:40:00,NSW1,-27.19
2025/01/17 07:45:00,NSW1,0.0
2025/01/17 07:50:00,NSW1,0.0
2025/01/17 07:55:00,NSW1,-27.03
2025/01/17 08:00:00,NSW1,-26.47
2025/01/17 08:05:00,NSW1,-26.8
2025/01/17 08:10:00,NSW1,57.01
2025/01/17 08:15:00,NSW1,49.6
2025/01/17 08:20:00,NSW1,-26.77
2025/01/17 08:25:00,NSW1,-27.0
2025/01/17 08:30:00,NSW1,-26.7
2025/01/17 08:35:00,NSW1,-27.84
2025/01/17 08:40:00,NSW1,-26.72
2025/01/17 08:45:00,NSW1,-35.13
2025/01/17 08:50:00,NSW1,-33.0
2025/01/17 08:55:00,NSW1,-34.56
2025/01/17 09:00:00,NSW1,-36.15
2025/01/17 09:05:00,NSW1,-34.4
2025/01/17 09:10:00,NSW1,-28.79
2025/01/17 09:15:00,NSW1,-29.05
2025/01/17 09:20:00,NSW1,-34.82
2025/01/17 09:25:00,NSW1,-34.77
2025/01/17 09:30:00,NSW1,-36.28
2025/01/17 09:35:00,NSW1,-36.29
2025/01/17 09:40:00,NSW1,-33.0
2025/01/17 09:45:00,NSW1,-36.75
2025/01/17 09:50:00,NSW1,-37.45
2025/01/17 09:55:00,NSW1,-33.0
2025/01/17 10:00:00,NSW1,-37.04
2025/01/17 10:05:00,NSW1,-37.33
2025/01/17 10:10:00,NSW1,-33.0
2025/01/17 10:15:00,NSW1,-35.17
2025/01/17 10:20:00,NSW1,-36.77
2025/01/17 10:25:00,NSW1,-37.26
2025/01/17 10:30:00,NSW1,-38.69
2025/01/17 10:35:00,NSW1,-36.52
2025/01/17 10:40:00,NSW1,-37.81
2025/01/17 10:45:00,NSW1,-38.23
2025/01/17 10:50:00,NSW1,-37.23
2025/01/17 10:55:00,NSW1,-37.4
2025/01/17 11:00:00,NSW1,-33.87
2025/01/17 11:05:00,NSW1,-37.6
2025/01/17 11:10:00,NSW1,-33.61
2025/01/17 11:15:00,NSW1,-33.65
2025/01/17 11:20:00,NSW1,-32.01
2025/01/17 11:25:00,NSW1,-28.49
2025/01/17 11:30:00,NSW1,-26.8
2025/01/17 11:35:00,NSW1,-34.76
2025/01/17 11:40:00,NSW1,-34.03
2025/01/17 11:45:00,NSW1,-32.91
2025/01/17 11:50:00,NSW1,-27.63
2025/01/17 11:55:00,NSW1,-25.01
2025/01/17 12:00:00,NSW1,-32.66
2025/01/17 12:05:00,NSW1,-32.63
2025/01/17 12:10:00,NSW1,-25.47
2025/01/17 12:15:00,NSW1,-30.47
2025/01/17 12:20:00,NSW1,-31.39
2025/01/17 12:25:00,NSW1,-31.41
2025/01/17 12:30:00,NSW1,-30.63
2025/01/17 12:35:00,NSW1,-30.83
2025/01/17 12:40:00,NSW1,-31.81
2025/01/17 12:45:00,NSW1,-26.44
2025/01/17 12:50:00,NSW1,-31.0
2025/01/17 12:55:00,NSW1,-29.75
2025/01/17 13:00:00,NSW1,-25.56
2025/01/17 13:05:00,NSW1,-25.12
2025/01/17 13:10:00,NSW1,-25.01
2025/01/17 13:15:00,NSW1,34.84
2025/01/17 13:20:00,NSW1,28.65
2025/01/17 13:25:00,NSW1,36.0
2025/01/17 13:30:00,NSW1,-24.72
2025/01/17 13:35:00,NSW1,-18.0
2025/01/17 13:40:00,NSW1,74.41
2025/01/17 13:45:00,NSW1,57.01
2025/01/17 13:50:00,NSW1,57.01
2025/01/17 13:55:00,NSW1,36.77
2025/01/17 14:00:00,NSW1,57.01
2025/01/17 14:05:00,NSW1,39.22
2025/01/17 14:10:00,NSW1,51.88
2025/01/17 14:15:00,NSW1,57.01
2025/01/17 14:20:00,NSW1,50.62
2025/01/17 14:25:00,NSW1,39.63
2025/01/17 14:30:00,NSW1,57.01
2025/01/17 14:35:00,NSW1,51.73
2025/01/17 14:40:00,NSW1,71.28
2025/01/17 14:45:00,NSW1,57.01
2025/01/17 14:50:00,NSW1,57.01
2025/01/17 14:55:00,NSW1,57.01
2025/01/17 15:00:00,NSW1,71.98
2025/01/17 15:05:00,NSW1,50.82
2025/01/17 15:10:00,NSW1,-22.88
2025/01/17 15:15:00,NSW1,36.0
2025/01/17 15:20:00,NSW1,61.01
2025/01/17 15:25:00,NSW1,50.18
2025/01/17 15:30:00,NSW1,57.01
2025/01/17 15:35:00,NSW1,57.01
2025/01/17 15:40:00,NSW1,67.13
2025/01/17 15:45:00,NSW1,48.87
2025/01/17 15:50:00,NSW1,39.78
2025/01/17 15:55:00,NSW1,39.97
2025/01/17 16:00:00,NSW1,39.91
2025/01/17 16:05:00,NSW1,30.67
2025/01/17 16:10:00,NSW1,36.0
2025/01/17 16:15:00,NSW1,46.79
2025/01/17 16:20:00,NSW1,23.25
2025/01/17 16:25:00,NSW1,-30.43
2025/01/17 16:30:00,NSW1,36.0
2025/01/17 16:35:00,NSW1,-15.0
2025/01/17 16:40:00,NSW1,-33.16
2025/01/17 16:45:00,NSW1,-24.27
2025/01/17 16:50:00,NSW1,-33.16
2025/01/17 16:55:00,NSW1,-23.0
2025/01/17 17:00:00,NSW1,36.0
2025/01/17 17:05:00,NSW1,-47.55
2025/01/17 17:10:00,NSW1,-38.95
2025/01/17 17:15:00,NSW1,-23.0
2025/01/17 17:20:00,NSW1,-23.0
2025/01/17 17:25:00,NSW1,-47.55
2025/01/17 17:30:00,NSW1,-38.95
2025/01/17 17:35:00,NSW1,-33.0
2025/01/17 17:40:00,NSW1,-23.0
2025/01/17 17:45:00,NSW1,-23.0
2025/01/17 17:50:00,NSW1,-15.0
2025/01/17 17:55:00,NSW1,36.0
2025/01/17 18:00:00,NSW1,35.88
2025/01/17 18:05:00,NSW1,35.88
2025/01/17 18:10:00,NSW1,36.0
2025/01/17 18:15:00,NSW1,35.88
2025/01/17 18:20:00,NSW1,57.01
2025/01/17 18:25:00,NSW1,57.01
2025/01/17 18:30:00,NSW1,57.01
2025/01/17 18:35:00,NSW1,76.0
2025/01/17 18:40:00,NSW1,122.69
2025/01/17 18:45:00,NSW1,76.0
2025/01/17 18:50:00,NSW1,87.52
2025/01/17 18:55:00,NSW1,100.01
2025/01/17 19:00:00,NSW1,100.01
2025/01/17 19:05:00,NSW1,100.01
2025/01/17 19:10:00,NSW1,100.01
2025/01/17 19:15:00,NSW1,100.01
2025/01/17 19:20:00,NSW1,76.0
2025/01/17 19:25:00,NSW1,88.81
2025/01/17 19:30:00,NSW1,88.81
2025/01/17 19:35:00,NSW1,76.0
2025/01/17 19:40:00,NSW1,87.52
2025/01/17 19:45:00,NSW1,87.52
2025/01/17 19:50:00,NSW1,100.01
2025/01/17 19:55:00,NSW1,100.01
2025/01/17 20:00:00,NSW1,72.06
2025/01/17 20:05:00,NSW1,88.81
2025/01/17 20:10:00,NSW1,100.01
2025/01/17 20:15:00,NSW1,100.01
2025/01/17 20:20:00,NSW1,100.01
2025/01/17 20:25:00,NSW1,88.81
2025/01/17 20:30:00,NSW1,87.52
2025/01/17 20:35:00,NSW1,88.81
2025/01/17 20:40:00,NSW1,87.52
2025/01/17 20:45:00,NSW1,76.0
2025/01/17 20:50:00,NSW1,76.0
2025/01/17 20:55:00,NSW1,76.0
2025/01/17 21:00:00,NSW1,76.0
2025/01/17 21:05:00,NSW1,76.0
2025/01/17 21:10:00,NSW1,76.0
2025/01/17 21:15:00,NSW1,76.0
2025/01/17 21:20:00,NSW1,76.0
2025/01/17 21:25:00,NSW1,76.0
2025/01/17 21:30:00,NSW1,87.52
2025/01/17 21:35:00,NSW1,76.0
2025/01/17 21:40:00,NSW1,76.0
2025/01/17 21:45:00,NSW1,76.0
2025/01/17 21:50:00,NSW1,76.0
2025/01/17 21:55:00,NSW1,60.0
2025/01/17 22:00:00,NSW1,87.08
2025/01/17 22:05:00,NSW1,76.0
2025/01/17 22:10:00,NSW1,88.81
2025/01/17 22:15:00,NSW1,76.0
2025/01/17 22:20:00,NSW1,88.36
2025/01/17 22:25:00,NSW1,88.78
2025/01/17 22:30:00,NSW1,87.42
2025/01/17 22:35:00,NSW1,58.48
2025/01/17 22:40:00,NSW1,76.0
2025/01/17 22:45:00,NSW1,58.98
2025/01/17 22:50:00,NSW1,76.0
2025/01/17 22:55:00,NSW1,76.0
2025/01/17 23:00:00,NSW1,76.0
2025/01/17 23:05:00,NSW1,76.0
2025/01/17 23:10:00,NSW1,76.0
2025/01/17 23:15:00,NSW1,76.0
2025/01/17 23:20:00,NSW1,57.01
2025/01/17 23:25:00,NSW1,76.0
2025/01/17 23:30:00,NSW1,76.0
2025/01/17 23:35:00,NSW1,76.0
2025/01/17 23:40:00,NSW1,57.01
2025/01/17 23:45:00,NSW1,57.01
2025/01/17 23:50:00,NSW1,57.01
2025/01/17 23:55:00,NSW1,87.52
2025/01/18 00:00:00,NSW1,57.01
2025/01/18 00:05:00,NSW1,76.0
2025/01/18 00:10:00,NSW1,75.72
2025/01/18 00:15:00,NSW1,35.4
2025/01/18 00:20:00,NSW1,57.01
2025/01/18 00:25:00,NSW1,56.98
2025/01/18 00:30:00,NSW1,36.15
2025/01/18 00:35:00,NSW1,56.98
2025/01/18 00:40:00,NSW1,57.01
2025/01/18 00:45:00,NSW1,35.88
2025/01/18 00:50:00,NSW1,35.88
2025/01/18 00:55:00,NSW1,9.92
2025/01/18 01:00:00,NSW1,10.02
2025/01/18 01:05:00,NSW1,35.88
2025/01/18 01:10:00,NSW1,37.02
2025/01/18 01:15:00,NSW1,35.88
2025/01/18 01:20:00,NSW1,35.88
2025/01/18 01:25:00,NSW1,7.81
2025/01/18 01:30:00,NSW1,39.88
2025/01/18 01:35:00,NSW1,37.02
2025/01/18 01:40:00,NSW1,57.01
2025/01/18 01:45:00,NSW1,56.98
2025/01/18 01:50:00,NSW1,38.0
2025/01/18 01:55:00,NSW1,36.15
2025/01/18 02:00:00,NSW1,-23.0
2025/01/18 02:05:00,NSW1,-23.0
2025/01/18 02:10:00,NSW1,35.88
2025/01/18 02:15:00,NSW1,35.88
2025/01/18 02:20:00,NSW1,35.88
2025/01/18 02:25:00,NSW1,35.88
2025/01/18 02:30:00,NSW1,35.88
2025/01/18 02:35:00,NSW1,35.88
2025/01/18 02:40:00,NSW1,35.88
2025/01/18 02:45:00,NSW1,35.88
2025/01/18 02:50:00,NSW1,35.88
2025/01/18 02:55:00,NSW1,35.88
2025/01/18 03:00:00,NSW1,35.88
2025/01/18 03:05:00,NSW1,37.76
2025/01/18 03:10:00,NSW1,35.88
2025/01/18 03:15:00,NSW1,-23.0
2025/01/18 03:20:00,NSW1,35.88
2025/01/18 03:25:00,NSW1,35.88
2025/01/18 03:30:00,NSW1,35.88
2025/01/18 03:35:00,NSW1,35.88
2025/01/18 03:40:00,NSW1,35.88
2025/01/18 03:45:00,NSW1,35.88
2025/01/18 03:50:00,NSW1,35.88
2025/01/18 03:55:00,NSW1,35.88
2025/01/18 04:00:00,NSW1,35.88
2025/01/18 04:05:00,NSW1,40.0
2025/01/18 04:10:00,NSW1,57.01
2025/01/18 04:15:00,NSW1,60.48
2025/01/18 04:20:00,NSW1,35.88
2025/01/18 04:25:00,NSW1,56.98
2025/01/18 04:30:00,NSW1,36.0
2025/01/18 04:35:00,NSW1,36.0
2025/01/18 04:40:00,NSW1,56.98
2025/01/18 04:45:00,NSW1,56.98
2025/01/18 04:50:00,NSW1,56.98
2025/01/18 04:55:00,NSW1,56.98
2025/01/18 05:00:00,NSW1,56.98
2025/01/18 05:05:00,NSW1,56.98
2025/01/18 05:10:00,NSW1,57.01
2025/01/18 05:15:00,NSW1,36.0
2025/01/18 05:20:00,NSW1,56.98
2025/01/18 05:25:00,NSW1,56.98
2025/01/18 05:30:00,NSW1,56.98
2025/01/18 05:35:00,NSW1,56.98
2025/01/18 05:40:00,NSW1,56.98
2025/01/18 05:45:00,NSW1,49.89
2025/01/18 05:50:00,NSW1,0.0
2025/01/18 05:55:00,NSW1,0.0
2025/01/18 06:00:00,NSW1,0.0
2025/01/18 06:05:00,NSW1,-8.11
2025/01/18 06:10:00,NSW1,-7.97
2025/01/18 06:15:00,NSW1,-21.25
2025/01/18 06:20:00,NSW1,-22.13
2025/01/18 06:25:00,NSW1,-23.07
2025/01/18 06:30:00,NSW1,-30.09
2025/01/18 06:35:00,NSW1,-31.7
2025/01/18 06:40:00,NSW1,-30.97
2025/01/18 06:45:00,NSW1,-29.71
2025/01/18 06:50:00,NSW1,-31.09
2025/01/18 06:55:00,NSW1,-30.87
2025/01/18 07:00:00,NSW1,-32.01
2025/01/18 07:05:00,NSW1,-32.62
2025/01/18 07:10:00,NSW1,-30.86
2025/01/18 07:15:00,NSW1,-30.87
2025/01/18 07:20:00,NSW1,-32.01
2025/01/18 07:25:00,NSW1,-32.01
2025/01/18 07:30:00,NSW1,-32.01
2025/01/18 07:35:00,NSW1,-32.01
2025/01/18 07:40:00,NSW1,-30.56
2025/01/18 07:45:00,NSW1,-30.84
2025/01/18 07:50:00,NSW1,-30.93
2025/01/18 07:55:00,NSW1,-31.15
2025/01/18 08:00:00,NSW1,-32.9
2025/01/18 08:05:00,NSW1,-32.73
2025/01/18 08:10:00,NSW1,-33.0
2025/01/18 08:15:00,NSW1,-32.2
2025/01/18 08:20:00,NSW1,-33.2
2025/01/18 08:25:00,NSW1,-35.0
2025/01/18 08:30:00,NSW1,-34.38
2025/01/18 08:35:00,NSW1,-33.98
2025/01/18 08:40:00,NSW1,-35.52
2025/01/18 08:45:00,NSW1,-35.49
2025/01/18 08:50:00,NSW1,-35.96
2025/01/18 08:55:00,NSW1,-35.62
2025/01/18 09:00:00,NSW1,-36.06
2025/01/18 09:05:00,NSW1,-35.53
2025/01/18 09:10:00,NSW1,-36.36
2025/01/18 09:15:00,NSW1,-36.73
2025/01/18 09:20:00,NSW1,-36.7
2025/01/18 09:25:00,NSW1,-37.63
2025/01/18 09:30:00,NSW1,-36.3
2025/01/18 09:35:00,NSW1,-36.95
2025/01/18 09:40:00,NSW1,-36.9
2025/01/18 09:45:00,NSW1,-39.5
2025/01/18 09:50:00,NSW1,-39.59
2025/01/18 09:55:00,NSW1,-37.11
2025/01/18 10:00:00,NSW1,-36.46
2025/01/18 10:05:00,NSW1,-34.96
2025/01/18 10:10:00,NSW1,-34.02
2025/01/18 10:15:00,NSW1,-35.93
2025/01/18 10:20:00,NSW1,-35.35
2025/01/18 10:25:00,NSW1,-33.0
2025/01/18 10:30:00,NSW1,-33.41
2025/01/18 10:35:00,NSW1,-34.83
2025/01/18 10:40:00,NSW1,-33.0
2025/01/18 10:45:00,NSW1,-32.7
2025/01/18 10:50:00,NSW1,-33.47
2025/01/18 10:55:00,NSW1,-32.01
2025/01/18 11:00:00,NSW1,-32.46
2025/01/18 11:05:00,NSW1,-33.96
2025/01/18 11:10:00,NSW1,-32.38
2025/01/18 11:15:00,NSW1,-32.01
2025/01/18 11:20:00,NSW1,-33.48
2025/01/18 11:25:00,NSW1,-31.81
2025/01/18 11:30:00,NSW1,-32.16
2025/01/18 11:35:00,NSW1,-33.84
2025/01/18 11:40:00,NSW1,-31.52
2025/01/18 11:45:00,NSW1,-29.52
2025/01/18 11:50:00,NSW1,-30.76
2025/01/18 11:55:00,NSW1,-30.69
2025/01/18 12:00:00,NSW1,-30.64
2025/01/18 12:05:00,NSW1,-29.96
2025/01/18 12:10:00,NSW1,-30.11
2025/01/18 12:15:00,NSW1,-33.0
2025/01/18 12:20:00,NSW1,-33.0
2025/01/18 12:25:00,NSW1,-33.0
2025/01/18 12:30:00,NSW1,-28.08
2025/01/18 12:35:00,NSW1,-31.91
2025/01/18 12:40:00,NSW1,-33.0
2025/01/18 12:45:00,NSW1,-28.09
2025/01/18 12:50:00,NSW1,-48.29
2025/01/18 12:55:00,NSW1,-27.56
2025/01/18 13:00:00,NSW1,-34.59
2025/01/18 13:05:00,NSW1,-33.0
2025/01/18 13:10:00,NSW1,-47.96
2025/01/18 13:15:00,NSW1,-33.0
2025/01/18 13:20:00,NSW1,-43.0
2025/01/18 13:25:00,NSW1,-33.01
2025/01/18 13:30:00,NSW1,-33.01
2025/01/18 13:35:00,NSW1,-34.31
2025/01/18 13:40:00,NSW1,-33.01
2025/01/18 13:45:00,NSW1,-33.01
2025/01/18 13:50:00,NSW1,-33.01
2025/01/18 13:55:00,NSW1,-33.01
2025/01/18 14:00:00,NSW1,-33.01
2025/01/18 14:05:00,NSW1,-33.01
2025/01/18 14:10:00,NSW1,-31.59
2025/01/18 14:15:00,NSW1,-31.19
2025/01/18 14:20:00,NSW1,-31.01
2025/01/18 14:25:00,NSW1,-30.6
2025/01/18 14:30:00,NSW1,-32.01
2025/01/18 14:35:00,NSW1,-30.99
2025/01/18 14:40:00,NSW1,-30.81
2025/01/18 14:45:00,NSW1,-30.0
2025/01/18 14:50:00,NSW1,-30.0
2025/01/18 14:55:00,NSW1,-26.96
2025/01/18 15:00:00,NSW1,-27.43
2025/01/18 15:05:00,NSW1,-25.01
2025/01/18 15:10:00,NSW1,-22.0
2025/01/18 15:15:00,NSW1,-22.0
2025/01/18 15:20:00,NSW1,-22.0
2025/01/18 15:25:00,NSW1,-15.91
2025/01/18 15:30:00,NSW1,5.45
2025/01/18 15:35:00,NSW1,-12.92
2025/01/18 15:40:00,NSW1,-22.0
2025/01/18 15:45:00,NSW1,-22.0
2025/01/18 15:50:00,NSW1,22.81
2025/01/18 15:55:00,NSW1,-22.0
2025/01/18 16:00:00,NSW1,-33.01
2025/01/18 16:05:00,NSW1,-14.99
2025/01/18 16:10:00,NSW1,-11.23
2025/01/18 16:15:00,NSW1,3.07
2025/01/18 16:20:00,NSW1,-3.26
2025/01/18 16:25:00,NSW1,-23.0
2025/01/18 16:30:00,NSW1,-33.01
2025/01/18 16:35:00,NSW1,-31.66
2025/01/18 16:40:00,NSW1,-23.0
2025/01/18 16:45:00,NSW1,-33.01
2025/01/18 16:50:00,NSW1,-33.01
2025/01/18 16:55:00,NSW1,-35.42
2025/01/18 17:00:00,NSW1,-23.0
2025/01/18 17:05:00,NSW1,-10.19
2025/01/18 17:10:00,NSW1,-35.44
2025/01/18 17:15:00,NSW1,-35.43
2025/01/18 17:20:00,NSW1,-33.0
2025/01/18 17:25:00,NSW1,-15.0
2025/01/18 17:30:00,NSW1,-2.0
2025/01/18 17:35:00,NSW1,-14.99
2025/01/18 17:40:00,NSW1,18.91
2025/01/18 17:45:00,NSW1,-9.5
2025/01/18 17:50:00,NSW1,11.15
2025/01/18 17:55:00,NSW1,76.77
2025/01/18 18:00:00,NSW1,76.77
2025/01/18 18:05:00,NSW1,11.37
2025/01/18 18:10:00,NSW1,35.88
2025/01/18 18:15:00,NSW1,20.0
2025/01/18 18:20:00,NSW1,99.54
2025/01/18 18:25:00,NSW1,98.06
2025/01/18 18:30:00,NSW1,99.98
2025/01/18 18:35:00,NSW1,100.0
2025/01/18 18:40:00,NSW1,105.21
2025/01/18 18:45:00,NSW1,112.38
2025/01/18 18:50:00,NSW1,91.05
2025/01/18 18:55:00,NSW1,98.02
2025/01/18 19:00:00,NSW1,106.43
2025/01/18 19:05:00,NSW1,107.7
2025/01/18 19:10:00,NSW1,108.83
2025/01/18 19:15:00,NSW1,101.48
2025/01/18 19:20:00,NSW1,106.61
